Order_ID,Quantity,Payment_Method
1332,4,Debit Card
1333,3,Debit Card
1334,10,Net Banking
1335,4,UPI
1336,4,Debit Card
1337,2,Credit Card
1338,9,Debit Card
1339,3,Cash on Delivery
1340,1,Debit Card
1341,4,Net Banking
1342,10,Cash on Delivery
1343,10,UPI
1344,5,Credit Card
1345,10,Debit Card
1346,9,Cash on Delivery
1347,6,Credit Card
1348,4,Credit Card
1349,10,Credit Card
1350,8,UPI
1351,6,Debit Card
1352,2,Net Banking
1353,2,Cash on Delivery
1354,6,Credit Card
1355,7,Net Banking
1356,5,Credit Card
1357,9,Cash on Delivery
1358,5,UPI
1359,10,Debit Card
1360,5,Credit Card
1361,9,Credit Card
1362,2,UPI
1363,9,Net Banking
1364,2,Cash on Delivery
1365,4,UPI
1366,8,Credit Card
1367,7,Net Banking
1368,7,Cash on Delivery
1369,9,Debit Card
1370,4,Net Banking
1371,10,Debit Card
1372,6,UPI
1373,2,Credit Card
1374,4,Debit Card
1375,3,Cash on Delivery
1376,5,Cash on Delivery
1377,7,Credit Card
1378,6,UPI
1379,5,UPI
1380,2,Net Banking
1381,5,Cash on Delivery
1382,5,Credit Card
1383,3,Cash on Delivery
1384,3,Net Banking
1385,5,Net Banking
1386,7,Credit Card
1387,7,UPI
1388,7,UPI
1389,6,UPI
1390,3,Net Banking
1391,5,Cash on Delivery
1392,6,Debit Card
1393,1,Net Banking
1394,3,Cash on Delivery
1395,4,Debit Card
1396,4,UPI
1397,1,UPI
1398,8,UPI
1399,4,Credit Card
1400,8,Debit Card
1401,2,UPI
1402,7,Debit Card
1403,8,Credit Card
1404,6,Debit Card
1405,3,UPI
1406,2,UPI
1407,10,Cash on Delivery
1408,4,Credit Card
1409,4,Debit Card
1410,5,Net Banking
1411,9,Debit Card
1412,1,Cash on Delivery
1413,8,Cash on Delivery
1414,4,Cash on Delivery
1415,10,Credit Card
1416,9,Credit Card
1417,9,Cash on Delivery
1418,9,Cash on Delivery
1419,10,Credit Card
1420,4,Credit Card
1421,10,Cash on Delivery
1422,3,Cash on Delivery
1423,6,UPI
1424,7,Cash on Delivery
1425,3,Debit Card
1426,10,Cash on Delivery
1427,6,UPI
1428,4,Credit Card
1429,3,Debit Card
1430,3,Debit Card
1431,3,UPI
1432,7,Credit Card
1433,5,Credit Card
1434,7,Debit Card
1435,7,Cash on Delivery
1436,9,Credit Card
1437,2,Credit Card
1438,2,Cash on Delivery
1439,9,Net Banking
1440,6,Cash on Delivery
1441,6,Cash on Delivery
1442,3,Net Banking
1443,4,Debit Card
1444,2,Cash on Delivery
1445,1,Cash on Delivery
1446,2,UPI
1447,3,UPI
1448,8,Cash on Delivery
1449,9,Net Banking
1450,2,Net Banking
1451,6,Debit Card
1452,2,Cash on Delivery
1453,5,Debit Card
1454,6,Cash on Delivery
1455,3,UPI
1456,10,Credit Card
1457,8,Debit Card
1458,1,Debit Card
1459,1,Net Banking
1460,7,Debit Card
1461,9,Credit Card
1462,9,Net Banking
1463,4,Debit Card
1464,9,Debit Card
1465,8,Credit Card
1466,1,Cash on Delivery
1467,6,UPI
1468,9,Net Banking
1469,4,UPI
1470,7,Debit Card
1471,2,Debit Card
1472,4,Cash on Delivery
1473,4,Cash on Delivery
1474,1,Net Banking
1475,2,Net Banking
1476,3,Net Banking
1477,10,Debit Card
1478,10,Credit Card
1479,7,Credit Card
1480,3,Debit Card
1481,2,Net Banking
1482,5,Cash on Delivery
1483,4,Credit Card
1484,7,Cash on Delivery
1485,3,Cash on Delivery
1486,4,Debit Card
1487,7,Debit Card
1488,6,Net Banking
1489,2,Credit Card
1490,9,Credit Card
1491,2,Debit Card
1492,10,Credit Card
1493,8,Debit Card
1494,5,Cash on Delivery
1495,8,Credit Card
1496,1,UPI
1497,7,Net Banking
1498,8,Cash on Delivery
1499,10,Debit Card
1500,6,UPI
1501,6,Debit Card
1502,2,Cash on Delivery
1503,2,Cash on Delivery
1504,9,UPI
1505,9,Debit Card
1506,7,Cash on Delivery
1507,10,Debit Card
1508,4,Net Banking
1509,10,UPI
1510,6,Credit Card
1511,7,Debit Card
1512,1,Credit Card
1513,8,Net Banking
1514,5,Debit Card
1515,8,Net Banking
1516,10,UPI
1517,7,Cash on Delivery
1518,7,Cash on Delivery
1519,3,Net Banking
1520,7,Debit Card
1521,1,Debit Card
1522,3,Cash on Delivery
1523,8,Debit Card
1524,6,Credit Card
1525,1,UPI
1526,5,Credit Card
1527,5,Debit Card
1528,7,UPI
1529,9,Debit Card
1530,3,UPI
1531,9,Debit Card
1532,4,Credit Card
1533,1,Cash on Delivery
1534,2,UPI
1535,4,Debit Card
1536,8,UPI
1537,3,Credit Card
1538,3,Credit Card
1539,8,Debit Card
1540,4,Cash on Delivery
1541,9,Credit Card
1542,4,UPI
1543,1,Net Banking
1544,1,Net Banking
1545,9,Cash on Delivery
1546,5,Cash on Delivery
1547,5,Cash on Delivery
1548,1,Credit Card
1549,1,Credit Card
1550,1,Net Banking
1551,7,Debit Card
1552,8,Debit Card
1553,10,UPI
1554,3,Credit Card
1555,5,Credit Card
1556,2,Debit Card
1557,8,Credit Card
1558,8,Net Banking
1559,2,UPI
1560,10,Net Banking
1561,10,Debit Card
1562,6,Credit Card
1563,9,Debit Card
1564,8,Debit Card
1565,4,Debit Card
1566,3,Cash on Delivery
1567,6,Debit Card
1568,1,Cash on Delivery
1569,7,Cash on Delivery
1570,8,Debit Card
1571,3,Credit Card
1572,9,UPI
1573,10,Cash on Delivery
1574,10,Debit Card
1575,3,Net Banking
1576,3,Cash on Delivery
1577,2,Credit Card
1578,6,Cash on Delivery
1579,8,Credit Card
1580,10,Credit Card
1581,8,Net Banking
1582,5,Credit Card
1583,2,Net Banking
1584,4,Credit Card
1585,5,Net Banking
1586,6,Net Banking
1587,5,UPI
1588,5,UPI
1589,4,Net Banking
1590,5,Cash on Delivery
1591,6,UPI
1592,6,Credit Card
1593,5,Credit Card
1594,4,UPI
1595,2,UPI
1596,5,UPI
1597,3,Debit Card
1598,1,UPI
1599,7,Net Banking
1600,7,Debit Card
1601,8,Cash on Delivery
1602,6,Cash on Delivery
1603,7,Cash on Delivery
1604,7,Debit Card
1605,7,Debit Card
1606,7,UPI
1607,4,UPI
1608,2,Debit Card
1609,7,Debit Card
1610,8,UPI
1611,8,Net Banking
1612,7,UPI
1613,7,Cash on Delivery
1614,3,Cash on Delivery
1615,3,Credit Card
1616,8,Credit Card
1617,9,Credit Card
1618,1,Debit Card
1619,6,Credit Card
1620,7,Credit Card
1621,5,Cash on Delivery
1622,9,Credit Card
1623,3,Net Banking
1624,6,Net Banking
1625,9,Debit Card
1626,3,Cash on Delivery
1627,10,Debit Card
1628,3,Net Banking
1629,4,Net Banking
1630,1,Cash on Delivery
1631,10,Net Banking
1632,4,Debit Card
1633,10,Debit Card
1634,10,UPI
1635,6,Cash on Delivery
1636,6,UPI
1637,9,Debit Card
1638,10,Net Banking
1639,1,UPI
1640,6,Net Banking
1641,1,Debit Card
1642,5,Cash on Delivery
1643,10,UPI
1644,6,UPI
1645,3,Debit Card
1646,2,Cash on Delivery
1647,6,Cash on Delivery
1648,1,UPI
1649,9,UPI
1650,7,Credit Card
1651,9,Cash on Delivery
1652,1,UPI
1653,1,Debit Card
1654,2,Net Banking
1655,9,UPI
1656,2,Net Banking
1657,4,UPI
1658,5,UPI
1659,1,Cash on Delivery
1660,10,Debit Card
1661,6,Debit Card
1662,9,Net Banking
1663,4,Debit Card
1664,7,Cash on Delivery
1665,8,Net Banking
1666,1,Net Banking
1667,1,UPI
1668,10,Cash on Delivery
1669,1,Cash on Delivery
1670,2,Debit Card
1671,10,Net Banking
1672,4,Debit Card
1673,9,Cash on Delivery
1674,7,Cash on Delivery
1675,5,Debit Card
1676,8,Credit Card
1677,10,Cash on Delivery
1678,7,Debit Card
1679,9,UPI
1680,3,UPI
1681,10,Debit Card
1682,5,Debit Card
1683,3,UPI
1684,9,Net Banking
1685,6,Credit Card
1686,3,UPI
1687,2,Net Banking
1688,2,Net Banking
1689,2,Net Banking
1690,8,Debit Card
1691,3,Debit Card
1692,5,Credit Card
1693,10,Debit Card
1694,6,Debit Card
1695,9,Debit Card
1696,7,Credit Card
1697,5,Credit Card
1698,1,Net Banking
1699,4,UPI
1700,10,Credit Card
1701,2,UPI
1702,4,Cash on Delivery
1703,10,Cash on Delivery
1704,4,UPI
1705,8,Debit Card
1706,2,Cash on Delivery
1707,8,Debit Card
1708,2,Cash on Delivery
1709,1,Credit Card
1710,9,Credit Card
1711,8,Credit Card
1712,8,Debit Card
1713,2,Cash on Delivery
1714,7,Cash on Delivery
1715,6,Net Banking
1716,10,UPI
1717,7,Net Banking
1718,5,Cash on Delivery
1719,10,Debit Card
1720,10,Cash on Delivery
1721,8,Net Banking
1722,5,Cash on Delivery
1723,9,Cash on Delivery
1724,5,Cash on Delivery
1725,10,UPI
1726,4,Credit Card
1727,6,Cash on Delivery
1728,5,Cash on Delivery
1729,5,UPI
1730,9,Net Banking
1731,6,Debit Card
1732,6,Credit Card
1733,3,Debit Card
1734,1,Debit Card
1735,2,Cash on Delivery
1736,6,Net Banking
1737,10,UPI
1738,10,Credit Card
1739,2,Net Banking
1740,5,Cash on Delivery
1741,10,UPI
1742,4,Debit Card
1743,3,Credit Card
1744,4,Credit Card
1745,4,UPI
1746,1,Cash on Delivery
1747,2,Net Banking
1748,7,UPI
1749,8,Net Banking
1750,9,Net Banking
1751,5,UPI
1752,1,Cash on Delivery
1753,2,Credit Card
1754,4,UPI
1755,2,Cash on Delivery
1756,10,Cash on Delivery
1757,5,Cash on Delivery
1758,10,Net Banking
1759,8,Credit Card
1760,7,Net Banking
1761,9,UPI
1762,7,Net Banking
1763,2,UPI
1764,5,UPI
1765,8,Credit Card
1766,6,Credit Card
1767,7,Debit Card
1768,1,Cash on Delivery
1769,2,Credit Card
1770,8,Cash on Delivery
1771,10,UPI
1772,10,UPI
1773,4,UPI
1774,8,Debit Card
1775,10,UPI
1776,1,Cash on Delivery
1777,2,Debit Card
1778,2,UPI
1779,5,Cash on Delivery
1780,6,Debit Card
1781,8,UPI
1782,7,UPI
1783,5,UPI
1784,1,UPI
1785,3,Credit Card
1786,10,Net Banking
1787,5,UPI
1788,7,Cash on Delivery
1789,1,Net Banking
1790,7,UPI
1791,5,UPI
1792,9,Net Banking
1793,4,Credit Card
1794,7,Cash on Delivery
1795,9,Credit Card
1796,6,Cash on Delivery
1797,1,Credit Card
1798,3,Debit Card
1799,2,Net Banking
1800,7,Debit Card
1801,1,Cash on Delivery
1802,3,Credit Card
1803,4,Cash on Delivery
1804,6,Net Banking
1805,1,Cash on Delivery
1806,2,Debit Card
1807,10,Net Banking
1808,4,Net Banking
1809,9,UPI
1810,8,UPI
1811,8,Debit Card
1812,6,UPI
1813,6,Credit Card
1814,6,Net Banking
1815,2,Cash on Delivery
1816,7,UPI
1817,2,UPI
1818,2,Cash on Delivery
1819,10,Debit Card
1820,8,Net Banking
1821,1,Cash on Delivery
1822,3,Credit Card
1823,1,Cash on Delivery
1824,2,Debit Card
1825,6,UPI
1826,7,Cash on Delivery
1827,2,Debit Card
1828,3,Credit Card
1829,6,UPI
1830,3,Cash on Delivery
1831,2,Net Banking
1832,6,Net Banking
1833,8,Credit Card
1834,2,Cash on Delivery
1835,1,Credit Card
1836,4,Net Banking
1837,9,Net Banking
1838,1,Cash on Delivery
1839,5,UPI
1840,9,Debit Card
1841,8,Cash on Delivery
1842,1,Credit Card
1843,6,Net Banking
1844,4,Debit Card
1845,2,UPI
1846,7,Cash on Delivery
1847,6,Credit Card
1848,1,Credit Card
1849,6,Net Banking
1850,9,Debit Card
1851,10,Net Banking
1852,2,Credit Card
1853,9,Cash on Delivery
1854,2,Debit Card
1855,3,Cash on Delivery
1856,6,Debit Card
1857,1,UPI
1858,8,Debit Card
1859,3,Net Banking
1860,10,Net Banking
1861,3,Debit Card
1862,8,Net Banking
1863,7,Net Banking
1864,3,Cash on Delivery
1865,3,Net Banking
1866,9,Credit Card
1867,4,Cash on Delivery
1868,3,UPI
1869,4,UPI
1870,1,Credit Card
1871,10,Debit Card
1872,3,Credit Card
1873,7,UPI
1874,2,UPI
1875,6,Debit Card
1876,7,Net Banking
1877,6,Net Banking
1878,4,Net Banking
1879,3,UPI
1880,10,Debit Card
1881,10,UPI
1882,2,Cash on Delivery
1883,3,UPI
1884,6,Cash on Delivery
1885,3,UPI
1886,7,UPI
1887,5,UPI
1888,2,Cash on Delivery
1889,2,Cash on Delivery
1890,9,Cash on Delivery
1891,4,Net Banking
1892,3,UPI
1893,9,Debit Card
1894,5,Credit Card
1895,9,Credit Card
1896,9,Cash on Delivery
1897,1,UPI
1898,1,Net Banking
1899,7,Credit Card
1900,2,Debit Card
1901,7,UPI
1902,4,Net Banking
1903,6,Debit Card
1904,4,Cash on Delivery
1905,10,Cash on Delivery
1906,10,UPI
1907,8,Net Banking
1908,8,Debit Card
1909,10,Cash on Delivery
1910,6,Net Banking
1911,8,UPI
1912,4,Credit Card
1913,8,Credit Card
1914,9,UPI
1915,7,Net Banking
1916,10,Net Banking
1917,4,Cash on Delivery
1918,5,UPI
1919,9,Net Banking
1920,1,Cash on Delivery
1921,8,Credit Card
1922,3,Net Banking
1923,3,Cash on Delivery
1924,8,Net Banking
1925,6,Net Banking
1926,5,Net Banking
1927,10,Net Banking
1928,3,Net Banking
1929,7,Cash on Delivery
1930,5,Credit Card
1931,4,Cash on Delivery
1932,5,Net Banking
1933,3,Cash on Delivery
1934,2,UPI
1935,10,Credit Card
1936,6,Net Banking
1937,8,UPI
1938,6,Debit Card
1939,1,Credit Card
1940,7,Cash on Delivery
1941,10,Cash on Delivery
1942,9,UPI
1943,7,Credit Card
1944,7,Credit Card
1945,3,Cash on Delivery
1946,8,Net Banking
1947,3,Net Banking
1948,2,Debit Card
1949,4,Cash on Delivery
1950,4,Debit Card
1951,9,Debit Card
1952,5,Debit Card
1953,7,Debit Card
1954,6,Net Banking
1955,5,Debit Card
1956,7,Net Banking
1957,5,Debit Card
1958,3,Cash on Delivery
1959,1,Net Banking
1960,9,Net Banking
1961,7,Credit Card
1962,3,Cash on Delivery
1963,9,Debit Card
1964,6,Debit Card
1965,7,Credit Card
1966,4,Credit Card
1967,2,Credit Card
1968,1,Cash on Delivery
1969,1,UPI
1970,6,Debit Card
1971,3,Cash on Delivery
1972,4,Debit Card
1973,7,Cash on Delivery
1974,6,Credit Card
1975,1,Debit Card
1976,3,Cash on Delivery
1977,1,Debit Card
1978,6,Credit Card
1979,9,Credit Card
1980,1,UPI
1981,6,Net Banking
1982,9,UPI
1983,8,Credit Card
1984,4,Net Banking
1985,2,Cash on Delivery
1986,10,UPI
1987,4,Cash on Delivery
1988,4,UPI
1989,4,Net Banking
1990,3,Net Banking
1991,2,Net Banking
1992,1,UPI
1993,3,Cash on Delivery
1994,10,Debit Card
1995,8,Net Banking
1996,3,Credit Card
1997,5,Credit Card
1998,4,Debit Card
1999,5,Cash on Delivery
2000,9,Cash on Delivery
2001,5,Debit Card
2002,4,Credit Card
2003,7,Credit Card
2004,2,UPI
2005,7,Credit Card
2006,4,Net Banking
2007,6,Debit Card
2008,3,UPI
2009,8,Debit Card
2010,10,Debit Card
2011,2,Debit Card
2012,4,UPI
2013,9,Debit Card
2014,3,UPI
2015,3,Debit Card
2016,4,Cash on Delivery
2017,5,Credit Card
2018,9,Net Banking
2019,10,Cash on Delivery
2020,7,Net Banking
2021,1,Net Banking
2022,7,Net Banking
2023,9,UPI
2024,10,Cash on Delivery
2025,6,Debit Card
2026,5,Cash on Delivery
2027,9,UPI
2028,3,Debit Card
2029,3,UPI
2030,9,UPI
2031,5,Credit Card
2032,7,Debit Card
2033,5,Credit Card
2034,6,Net Banking
2035,5,Debit Card
2036,10,Credit Card
2037,7,Cash on Delivery
2038,7,Debit Card
2039,10,Net Banking
2040,9,UPI
2041,1,Net Banking
2042,5,UPI
2043,6,Debit Card
2044,2,Cash on Delivery
2045,3,UPI
2046,10,Net Banking
2047,3,Debit Card
2048,6,Cash on Delivery
2049,3,Credit Card
2050,10,Cash on Delivery
2051,5,Cash on Delivery
2052,6,Credit Card
2053,10,UPI
2054,5,Credit Card
2055,9,Net Banking
2056,1,Credit Card
2057,2,Credit Card
2058,10,Debit Card
2059,1,UPI
2060,8,Cash on Delivery
2061,2,Cash on Delivery
2062,4,Debit Card
2063,6,Net Banking
2064,1,Cash on Delivery
2065,9,Net Banking
2066,9,Cash on Delivery
2067,3,Cash on Delivery
2068,4,Net Banking
2069,9,Credit Card
2070,1,Credit Card
2071,7,Net Banking
2072,7,Net Banking
2073,2,Net Banking
2074,2,Debit Card
2075,9,Debit Card
2076,2,UPI
2077,3,Debit Card
2078,4,Net Banking
2079,2,Debit Card
2080,3,UPI
2081,5,Debit Card
2082,1,Cash on Delivery
2083,3,Debit Card
2084,3,UPI
2085,2,Debit Card
2086,10,Cash on Delivery
2087,4,Debit Card
2088,2,Debit Card
2089,6,Debit Card
2090,8,UPI
2091,5,UPI
2092,8,Credit Card
2093,9,UPI
2094,1,Credit Card
2095,9,Credit Card
2096,4,Debit Card
2097,7,Credit Card
2098,2,UPI
2099,8,UPI
2100,10,Credit Card
2101,8,UPI
2102,8,Net Banking
2103,10,Cash on Delivery
2104,7,Credit Card
2105,9,UPI
2106,8,Net Banking
2107,4,Credit Card
2108,7,Net Banking
2109,2,Credit Card
2110,1,Debit Card
2111,1,Debit Card
2112,5,Debit Card
2113,9,Cash on Delivery
2114,9,Net Banking
2115,6,Net Banking
2116,7,Debit Card
2117,7,Net Banking
2118,3,Debit Card
2119,3,Cash on Delivery
2120,8,UPI
2121,4,Debit Card
2122,3,UPI
2123,8,Cash on Delivery
2124,2,Cash on Delivery
2125,6,UPI
2126,3,Debit Card
2127,3,Credit Card
2128,8,Debit Card
2129,6,Net Banking
2130,4,Credit Card
2131,6,Net Banking
2132,3,Cash on Delivery
2133,6,Cash on Delivery
2134,4,UPI
2135,3,Credit Card
2136,6,Cash on Delivery
2137,2,Cash on Delivery
2138,4,UPI
2139,8,UPI
2140,1,Net Banking
2141,3,UPI
2142,10,Debit Card
2143,3,Credit Card
2144,10,Cash on Delivery
2145,4,Credit Card
2146,3,Net Banking
2147,4,Cash on Delivery
2148,3,Net Banking
2149,3,Credit Card
2150,8,UPI
2151,9,Cash on Delivery
2152,6,UPI
2153,8,UPI
2154,6,Credit Card
2155,9,Credit Card
2156,4,Debit Card
2157,9,UPI
2158,4,Credit Card
2159,7,Cash on Delivery
2160,3,Net Banking
2161,9,Credit Card
2162,4,Debit Card
2163,9,Net Banking
2164,1,UPI
2165,1,Cash on Delivery
2166,4,UPI
2167,2,Credit Card
2168,10,Cash on Delivery
2169,2,Cash on Delivery
2170,5,Net Banking
2171,10,UPI
2172,2,Credit Card
2173,6,Cash on Delivery
2174,4,UPI
2175,2,Cash on Delivery
2176,7,Debit Card
2177,4,Net Banking
2178,5,Debit Card
2179,8,Net Banking
2180,8,Net Banking
2181,3,Cash on Delivery
2182,6,Debit Card
2183,9,Net Banking
2184,10,Credit Card
2185,9,Debit Card
2186,2,Debit Card
2187,7,Credit Card
2188,5,Cash on Delivery
2189,8,Cash on Delivery
2190,4,Cash on Delivery
2191,4,Credit Card
2192,3,Debit Card
2193,6,Debit Card
2194,3,UPI
2195,2,Credit Card
2196,1,Cash on Delivery
2197,6,Credit Card
2198,6,Credit Card
2199,10,UPI
2200,6,Cash on Delivery
2201,9,UPI
2202,5,UPI
2203,4,Debit Card
2204,6,UPI
2205,8,Net Banking
2206,6,Debit Card
2207,3,Net Banking
2208,7,UPI
2209,2,Net Banking
2210,4,Cash on Delivery
2211,8,Cash on Delivery
2212,8,UPI
2213,3,Credit Card
2214,2,UPI
2215,10,Net Banking
2216,5,Net Banking
2217,8,Cash on Delivery
2218,10,Credit Card
2219,9,Cash on Delivery
2220,4,UPI
2221,4,UPI
2222,3,UPI
2223,8,Cash on Delivery
2224,5,Credit Card
2225,10,Net Banking
2226,8,Cash on Delivery
2227,2,Credit Card
2228,9,Net Banking
2229,3,UPI
2230,9,Net Banking
2231,8,Credit Card
2232,1,UPI
2233,10,UPI
2234,4,Net Banking
2235,6,Debit Card
2236,5,Net Banking
2237,10,Credit Card
2238,2,Credit Card
2239,5,Net Banking
2240,5,Net Banking
2241,10,Cash on Delivery
2242,9,Cash on Delivery
2243,5,Credit Card
2244,1,UPI
2245,6,Debit Card
2246,1,Net Banking
2247,4,Credit Card
2248,1,Cash on Delivery
2249,6,Credit Card
2250,6,Credit Card
2251,10,UPI
2252,10,UPI
2253,8,Debit Card
2254,5,UPI
2255,10,Net Banking
2256,1,Net Banking
2257,5,Debit Card
2258,9,Credit Card
2259,5,Credit Card
2260,9,Credit Card
2261,1,UPI
2262,8,UPI
2263,3,UPI
2264,6,Debit Card
2265,5,Debit Card
2266,2,Debit Card
2267,3,Debit Card
2268,8,UPI
2269,3,Cash on Delivery
2270,10,Cash on Delivery
2271,2,Debit Card
2272,2,Debit Card
2273,3,Debit Card
2274,8,Net Banking
2275,4,UPI
2276,6,Credit Card
2277,2,Credit Card
2278,9,Net Banking
2279,9,Debit Card
2280,3,Net Banking
2281,5,Net Banking
2282,7,Cash on Delivery
2283,3,Debit Card
2284,9,UPI
2285,6,Cash on Delivery
2286,8,Cash on Delivery
2287,10,Credit Card
2288,4,Net Banking
2289,2,Cash on Delivery
2290,4,Debit Card
2291,1,Net Banking
2292,1,Debit Card
2293,8,Debit Card
2294,1,Debit Card
2295,1,Net Banking
2296,4,UPI
2297,2,Net Banking
2298,6,Credit Card
2299,7,Credit Card
2300,3,Net Banking
2301,3,UPI
2302,4,Net Banking
2303,1,Net Banking
2304,8,Debit Card
2305,4,Net Banking
2306,1,Net Banking
2307,8,Debit Card
2308,10,Cash on Delivery
2309,7,Debit Card
2310,1,Credit Card
2311,9,Net Banking
2312,8,Cash on Delivery
2313,8,UPI
2314,7,Debit Card
2315,9,Cash on Delivery
2316,4,Cash on Delivery
2317,7,Debit Card
2318,7,Net Banking
2319,7,Cash on Delivery
2320,8,Cash on Delivery
2321,1,Credit Card
2322,2,Credit Card
2323,7,Cash on Delivery
2324,1,Credit Card
2325,6,Net Banking
2326,6,Debit Card
2327,3,Debit Card
2328,5,Credit Card
2329,4,Credit Card
2330,3,Net Banking
2331,10,UPI
2332,9,UPI
2333,6,Debit Card
2334,7,Net Banking
2335,2,Debit Card
2336,2,UPI
2337,6,Debit Card
2338,4,UPI
2339,7,Debit Card
2340,4,Cash on Delivery
2341,7,Cash on Delivery
2342,3,Credit Card
2343,5,Credit Card
2344,9,Net Banking
2345,3,Net Banking
2346,2,Cash on Delivery
2347,10,Debit Card
2348,8,UPI
2349,10,Credit Card
2350,7,Net Banking
2351,9,Credit Card
2352,10,Credit Card
2353,4,Debit Card
2354,9,Debit Card
2355,8,Cash on Delivery
2356,1,Cash on Delivery
2357,1,Net Banking
2358,10,Debit Card
2359,4,UPI
2360,9,Cash on Delivery
2361,2,Net Banking
2362,4,Cash on Delivery
2363,9,Cash on Delivery
2364,4,Cash on Delivery
2365,9,Credit Card
2366,8,Debit Card
2367,3,Net Banking
2368,2,UPI
2369,10,Cash on Delivery
2370,6,Net Banking
2371,5,UPI
2372,3,Net Banking
2373,1,Cash on Delivery
2374,3,UPI
2375,6,Cash on Delivery
2376,4,Cash on Delivery
