Order_ID,Region,Product_Category,Customer_Segment
957,North,Electronics,Home Office
958,North,Beauty,Corporate
959,South,Clothing,Corporate
960,East,Sports,Corporate
961,South,Beauty,Corporate
962,West,Clothing,Corporate
963,South,Beauty,Home Office
964,East,Sports,Home Office
965,North,Home & Kitchen,Home Office
966,South,Home & Kitchen,Corporate
967,South,Beauty,Consumer
968,South,Electronics,Corporate
969,North,Sports,Home Office
970,West,Sports,Consumer
971,South,Sports,Home Office
972,South,Sports,Corporate
973,North,Home & Kitchen,Consumer
974,North,Beauty,Consumer
975,East,Electronics,Consumer
976,East,Clothing,Consumer
977,North,Clothing,Home Office
978,West,Clothing,Consumer
979,East,Clothing,Consumer
980,East,Clothing,Consumer
981,South,Clothing,Corporate
982,East,Electronics,Corporate
983,North,Electronics,Home Office
984,North,Beauty,Home Office
985,East,Home & Kitchen,Corporate
986,North,Electronics,Corporate
987,South,Home & Kitchen,Consumer
988,West,Beauty,Consumer
989,North,Sports,Consumer
990,East,Clothing,Corporate
991,West,Home & Kitchen,Consumer
992,North,Clothing,Home Office
993,South,Sports,Consumer
994,East,Beauty,Consumer
995,South,Clothing,Corporate
996,West,Home & Kitchen,Consumer
997,North,Sports,Corporate
998,West,Clothing,Consumer
999,West,Beauty,Corporate
1000,North,Home & Kitchen,Corporate
1001,West,Sports,Consumer
1002,North,Clothing,Home Office
1003,West,Electronics,Consumer
1004,East,Home & Kitchen,Corporate
1005,South,Clothing,Home Office
1006,West,Clothing,Corporate
1007,East,Sports,Consumer
1008,North,Clothing,Home Office
1009,West,Clothing,Corporate
1010,South,Clothing,Home Office
1011,East,Sports,Home Office
1012,West,Clothing,Home Office
1013,East,Sports,Consumer
1014,North,Electronics,Home Office
1015,West,Home & Kitchen,Consumer
1016,South,Beauty,Corporate
1017,North,Sports,Home Office
1018,South,Home & Kitchen,Home Office
1019,South,Home & Kitchen,Consumer
1020,West,Home & Kitchen,Corporate
1021,West,Sports,Home Office
1022,North,Home & Kitchen,Home Office
1023,North,Electronics,Home Office
1024,West,Beauty,Home Office
1025,West,Beauty,Consumer
1026,East,Home & Kitchen,Consumer
1027,North,Beauty,Consumer
1028,East,Clothing,Corporate
1029,South,Clothing,Corporate
1030,South,Sports,Corporate
1031,North,Home & Kitchen,Home Office
1032,North,Sports,Corporate
1033,North,Home & Kitchen,Home Office
1034,South,Sports,Home Office
1035,East,Beauty,Corporate
1036,South,Beauty,Home Office
1037,North,Clothing,Home Office
1038,West,Home & Kitchen,Home Office
1039,North,Electronics,Consumer
1040,East,Electronics,Home Office
1041,South,Electronics,Home Office
1042,North,Electronics,Corporate
1043,South,Home & Kitchen,Home Office
1044,West,Clothing,Home Office
1045,West,Sports,Consumer
1046,North,Home & Kitchen,Corporate
1047,East,Sports,Home Office
1048,South,Sports,Consumer
1049,North,Electronics,Consumer
1050,East,Beauty,Consumer
1051,West,Beauty,Home Office
1052,East,Electronics,Corporate
1053,West,Electronics,Consumer
1054,East,Sports,Corporate
1055,South,Electronics,Consumer
1056,South,Sports,Corporate
1057,South,Sports,Consumer
1058,West,Electronics,Home Office
1059,East,Sports,Home Office
1060,East,Sports,Home Office
1061,West,Sports,Corporate
1062,North,Electronics,Home Office
1063,North,Home & Kitchen,Home Office
1064,East,Electronics,Corporate
1065,East,Electronics,Consumer
1066,South,Sports,Home Office
1067,North,Electronics,Corporate
1068,South,Electronics,Consumer
1069,West,Electronics,Home Office
1070,South,Electronics,Home Office
1071,West,Clothing,Consumer
1072,East,Clothing,Home Office
1073,South,Beauty,Corporate
1074,West,Home & Kitchen,Corporate
1075,North,Beauty,Home Office
1076,West,Beauty,Consumer
1077,East,Sports,Home Office
1078,South,Beauty,Corporate
1079,South,Electronics,Corporate
1080,North,Beauty,Home Office
1081,South,Electronics,Home Office
1082,West,Sports,Home Office
1083,South,Clothing,Home Office
1084,South,Home & Kitchen,Consumer
1085,West,Sports,Home Office
1086,East,Clothing,Consumer
1087,East,Electronics,Corporate
1088,South,Sports,Consumer
1089,South,Home & Kitchen,Home Office
1090,North,Sports,Home Office
1091,East,Beauty,Corporate
1092,West,Clothing,Corporate
1093,West,Sports,Corporate
1094,South,Electronics,Consumer
1095,North,Beauty,Home Office
1096,North,Clothing,Corporate
1097,East,Clothing,Corporate
1098,South,Home & Kitchen,Corporate
1099,South,Sports,Consumer
1100,East,Electronics,Consumer
1101,East,Sports,Consumer
1102,South,Beauty,Home Office
1103,North,Sports,Home Office
1104,East,Sports,Home Office
1105,East,Clothing,Consumer
1106,East,Electronics,Home Office
1107,East,Beauty,Corporate
1108,East,Clothing,Consumer
1109,South,Home & Kitchen,Home Office
1110,East,Beauty,Corporate
1111,North,Electronics,Home Office
1112,East,Beauty,Home Office
1113,South,Sports,Corporate
1114,North,Beauty,Home Office
1115,East,Beauty,Corporate
1116,West,Home & Kitchen,Consumer
1117,North,Electronics,Corporate
1118,West,Electronics,Home Office
1119,East,Electronics,Home Office
1120,West,Clothing,Home Office
1121,South,Sports,Corporate
1122,South,Home & Kitchen,Home Office
1123,South,Clothing,Home Office
1124,South,Beauty,Home Office
1125,West,Clothing,Consumer
1126,North,Sports,Consumer
1127,East,Sports,Corporate
1128,South,Sports,Consumer
1129,East,Sports,Home Office
1130,South,Home & Kitchen,Corporate
1131,West,Sports,Home Office
1132,East,Electronics,Corporate
1133,East,Sports,Home Office
1134,East,Clothing,Corporate
1135,West,Electronics,Home Office
1136,East,Sports,Corporate
1137,East,Sports,Home Office
1138,South,Electronics,Corporate
1139,West,Electronics,Consumer
1140,West,Home & Kitchen,Home Office
1141,South,Home & Kitchen,Corporate
1142,East,Home & Kitchen,Consumer
1143,East,Electronics,Corporate
1144,North,Sports,Consumer
1145,West,Clothing,Home Office
1146,East,Beauty,Consumer
1147,North,Beauty,Corporate
1148,South,Clothing,Home Office
1149,West,Beauty,Consumer
1150,North,Clothing,Corporate
1151,North,Electronics,Home Office
1152,South,Home & Kitchen,Corporate
1153,South,Electronics,Home Office
1154,North,Home & Kitchen,Home Office
1155,East,Beauty,Consumer
1156,West,Sports,Consumer
1157,West,Clothing,Corporate
1158,North,Sports,Home Office
1159,East,Sports,Home Office
1160,East,Home & Kitchen,Consumer
1161,East,Beauty,Home Office
1162,East,Home & Kitchen,Corporate
1163,North,Home & Kitchen,Home Office
1164,South,Home & Kitchen,Corporate
1165,South,Clothing,Consumer
1166,East,Electronics,Corporate
1167,South,Beauty,Consumer
1168,East,Sports,Consumer
1169,West,Clothing,Corporate
1170,East,Clothing,Corporate
1171,North,Clothing,Home Office
1172,North,Electronics,Consumer
1173,East,Home & Kitchen,Corporate
1174,West,Beauty,Consumer
1175,West,Clothing,Consumer
1176,South,Sports,Consumer
1177,North,Home & Kitchen,Corporate
1178,West,Sports,Consumer
1179,North,Electronics,Corporate
1180,West,Home & Kitchen,Corporate
1181,North,Clothing,Home Office
1182,West,Clothing,Home Office
1183,East,Electronics,Consumer
1184,West,Beauty,Corporate
1185,North,Sports,Consumer
1186,North,Electronics,Corporate
1187,North,Electronics,Corporate
1188,West,Sports,Consumer
1189,West,Clothing,Corporate
1190,North,Sports,Consumer
1191,North,Electronics,Consumer
1192,West,Beauty,Home Office
1193,East,Electronics,Home Office
1194,South,Electronics,Consumer
1195,West,Clothing,Corporate
1196,West,Home & Kitchen,Home Office
1197,South,Clothing,Consumer
1198,West,Electronics,Home Office
1199,South,Home & Kitchen,Home Office
1200,East,Electronics,Corporate
1201,South,Sports,Consumer
1202,North,Electronics,Home Office
1203,West,Clothing,Consumer
1204,West,Electronics,Corporate
1205,South,Clothing,Consumer
1206,East,Electronics,Consumer
1207,South,Clothing,Consumer
1208,South,Home & Kitchen,Home Office
1209,North,Clothing,Consumer
1210,North,Clothing,Consumer
1211,North,Electronics,Corporate
1212,West,Clothing,Home Office
1213,North,Sports,Corporate
1214,North,Beauty,Corporate
1215,North,Clothing,Home Office
1216,North,Home & Kitchen,Corporate
1217,North,Beauty,Home Office
1218,North,Clothing,Home Office
1219,South,Electronics,Corporate
1220,North,Clothing,Consumer
1221,East,Clothing,Corporate
1222,West,Sports,Home Office
1223,West,Electronics,Corporate
1224,West,Beauty,Corporate
1225,North,Beauty,Consumer
1226,South,Electronics,Consumer
1227,East,Home & Kitchen,Corporate
1228,North,Clothing,Home Office
1229,South,Home & Kitchen,Consumer
1230,West,Home & Kitchen,Home Office
1231,East,Home & Kitchen,Corporate
1232,West,Sports,Consumer
1233,East,Home & Kitchen,Home Office
1234,East,Home & Kitchen,Home Office
1235,South,Clothing,Home Office
1236,East,Beauty,Home Office
1237,South,Home & Kitchen,Consumer
1238,South,Home & Kitchen,Corporate
1239,East,Clothing,Consumer
1240,South,Clothing,Home Office
1241,South,Home & Kitchen,Home Office
1242,South,Sports,Corporate
1243,South,Sports,Home Office
1244,West,Clothing,Home Office
1245,West,Home & Kitchen,Corporate
1246,North,Beauty,Consumer
1247,South,Home & Kitchen,Consumer
1248,North,Beauty,Consumer
1249,South,Sports,Home Office
1250,East,Home & Kitchen,Home Office
1251,West,Electronics,Home Office
1252,North,Sports,Home Office
1253,South,Home & Kitchen,Consumer
1254,North,Electronics,Corporate
1255,North,Beauty,Home Office
1256,South,Sports,Corporate
1257,West,Electronics,Corporate
1258,West,Sports,Consumer
1259,North,Clothing,Corporate
1260,West,Electronics,Home Office
1261,East,Home & Kitchen,Corporate
1262,East,Home & Kitchen,Home Office
1263,North,Clothing,Consumer
1264,East,Sports,Corporate
1265,North,Home & Kitchen,Consumer
1266,East,Home & Kitchen,Consumer
1267,North,Beauty,Home Office
1268,East,Electronics,Home Office
1269,North,Electronics,Corporate
1270,North,Beauty,Corporate
1271,South,Home & Kitchen,Home Office
1272,West,Home & Kitchen,Home Office
1273,South,Electronics,Home Office
1274,East,Electronics,Consumer
1275,South,Home & Kitchen,Consumer
1276,East,Sports,Consumer
1277,South,Sports,Corporate
1278,South,Electronics,Consumer
1279,East,Sports,Corporate
1280,North,Electronics,Consumer
1281,East,Sports,Home Office
1282,East,Electronics,Consumer
1283,North,Electronics,Consumer
1284,North,Home & Kitchen,Home Office
1285,South,Sports,Corporate
1286,West,Home & Kitchen,Home Office
1287,South,Beauty,Home Office
1288,North,Clothing,Corporate
1289,North,Electronics,Consumer
1290,East,Beauty,Corporate
1291,South,Electronics,Consumer
1292,North,Clothing,Corporate
1293,West,Clothing,Consumer
1294,North,Clothing,Home Office
1295,West,Beauty,Consumer
1296,East,Beauty,Corporate
1297,West,Home & Kitchen,Home Office
1298,West,Home & Kitchen,Corporate
1299,South,Home & Kitchen,Corporate
1300,North,Beauty,Home Office
1301,East,Electronics,Home Office
1302,South,Beauty,Consumer
1303,South,Beauty,Consumer
1304,North,Clothing,Home Office
1305,West,Beauty,Home Office
1306,South,Clothing,Home Office
1307,West,Clothing,Consumer
1308,North,Electronics,Home Office
1309,North,Electronics,Corporate
1310,East,Sports,Corporate
1311,East,Beauty,Corporate
1312,South,Sports,Consumer
1313,North,Clothing,Home Office
1314,West,Clothing,Consumer
1315,West,Electronics,Home Office
1316,East,Electronics,Home Office
1317,West,Beauty,Corporate
1318,North,Beauty,Home Office
1319,South,Clothing,Home Office
1320,West,Sports,Home Office
1321,South,Clothing,Home Office
1322,North,Sports,Corporate
1323,West,Clothing,Corporate
1324,West,Home & Kitchen,Consumer
1325,East,Home & Kitchen,Consumer
1326,East,Sports,Corporate
1327,North,Electronics,Corporate
1328,North,Home & Kitchen,Consumer
1329,North,Sports,Consumer
1330,North,Home & Kitchen,Home Office
1331,West,Electronics,Consumer
1332,East,Home & Kitchen,Corporate
1333,West,Home & Kitchen,Corporate
1334,East,Home & Kitchen,Corporate
1335,North,Sports,Home Office
1336,South,Beauty,Corporate
1337,East,Home & Kitchen,Home Office
1338,North,Clothing,Corporate
1339,South,Clothing,Consumer
1340,East,Sports,Consumer
1341,South,Sports,Corporate
1342,East,Home & Kitchen,Home Office
1343,South,Home & Kitchen,Corporate
1344,North,Electronics,Consumer
1345,West,Electronics,Corporate
1346,South,Clothing,Corporate
1347,West,Beauty,Consumer
1348,North,Electronics,Corporate
1349,East,Clothing,Home Office
1350,South,Home & Kitchen,Home Office
1351,East,Home & Kitchen,Corporate
1352,West,Home & Kitchen,Corporate
1353,North,Electronics,Corporate
1354,South,Beauty,Consumer
1355,East,Clothing,Corporate
1356,South,Electronics,Home Office
1357,North,Clothing,Home Office
1358,West,Home & Kitchen,Home Office
1359,South,Electronics,Home Office
1360,North,Electronics,Home Office
1361,West,Home & Kitchen,Consumer
1362,East,Home & Kitchen,Consumer
1363,South,Electronics,Home Office
1364,East,Home & Kitchen,Home Office
1365,East,Home & Kitchen,Home Office
1366,East,Home & Kitchen,Corporate
1367,North,Home & Kitchen,Corporate
1368,South,Home & Kitchen,Consumer
1369,West,Home & Kitchen,Consumer
1370,South,Home & Kitchen,Home Office
1371,East,Beauty,Consumer
1372,West,Home & Kitchen,Home Office
1373,West,Electronics,Corporate
1374,North,Home & Kitchen,Home Office
1375,North,Home & Kitchen,Corporate
1376,South,Home & Kitchen,Home Office
1377,East,Home & Kitchen,Corporate
1378,West,Home & Kitchen,Home Office
1379,North,Sports,Consumer
1380,North,Electronics,Corporate
1381,East,Home & Kitchen,Corporate
1382,South,Beauty,Corporate
1383,West,Electronics,Home Office
1384,North,Beauty,Corporate
1385,East,Clothing,Corporate
1386,West,Electronics,Home Office
1387,North,Beauty,Consumer
1388,North,Electronics,Corporate
1389,South,Home & Kitchen,Corporate
1390,North,Electronics,Corporate
1391,North,Home & Kitchen,Consumer
1392,East,Electronics,Corporate
1393,North,Sports,Home Office
1394,West,Home & Kitchen,Consumer
1395,East,Clothing,Consumer
1396,West,Electronics,Corporate
1397,East,Home & Kitchen,Consumer
1398,East,Home & Kitchen,Consumer
1399,West,Clothing,Consumer
1400,South,Clothing,Corporate
1401,South,Electronics,Consumer
1402,North,Clothing,Corporate
1403,North,Sports,Corporate
1404,East,Sports,Consumer
1405,West,Electronics,Home Office
1406,West,Electronics,Home Office
1407,North,Sports,Home Office
1408,West,Beauty,Consumer
1409,West,Electronics,Corporate
1410,West,Clothing,Home Office
1411,North,Electronics,Home Office
1412,North,Clothing,Corporate
1413,West,Home & Kitchen,Consumer
1414,North,Clothing,Home Office
1415,East,Sports,Corporate
1416,East,Beauty,Corporate
1417,West,Electronics,Consumer
1418,West,Electronics,Corporate
1419,South,Clothing,Home Office
1420,East,Clothing,Home Office
1421,South,Beauty,Home Office
1422,West,Clothing,Corporate
1423,South,Electronics,Home Office
1424,North,Sports,Consumer
1425,South,Home & Kitchen,Home Office
1426,South,Beauty,Home Office
1427,South,Beauty,Home Office
1428,West,Clothing,Home Office
1429,South,Electronics,Consumer
1430,South,Electronics,Home Office
1431,West,Home & Kitchen,Home Office
1432,North,Home & Kitchen,Corporate
1433,South,Beauty,Corporate
1434,North,Clothing,Consumer
1435,North,Sports,Consumer
1436,North,Beauty,Home Office
1437,East,Clothing,Consumer
1438,North,Home & Kitchen,Corporate
1439,West,Clothing,Home Office
1440,West,Beauty,Home Office
1441,West,Sports,Consumer
1442,West,Beauty,Home Office
